	sample_FHS_1020_CVD_BC_12_fastq	sample_FHS_1066_No_CVD_BC_11_fastq	sample_FHS_1095_No_CVD_BC_13_fastq	sample_FHS_1120_No_CVD_BC_01_fastq	sample_FHS_1579_CVD_BC_10_fastq	sample_FHS_1610_CVD_BC_04_fastq	sample_FHS_172_CVD_BC_14_fastq	sample_FHS_216_N0_CVD_BC_03_fastq	sample_FHS_21_No_CVD_BC_01_fastq	sample_FHS_2303_No_CVD_BC_07_fastq	sample_FHS_2616_No_CVD_BC_05_fastq	sample_FHS_2768_CVD_BC_02_fastq	sample_FHS_2918_No_CVD_BC01_fastq	sample_FHS_2938_CVD_BC_04_fastq	sample_FHS_3132_N0_CVD_BC_05_fastq	sample_FHS_3170_No_CVD_BC_07_fastq	sample_FHS_320_No_CVD_BC_07_fastq	sample_FHS_3392_CVD_BC_02_fastq	sample_FHS_3464_No_CVD_BC_03_fastq	sample_FHS_3713_CVD_BC_06_fastq	sample_FHS_4043_CVD_BC_04_fastq	sample_FHS_4820_No_CVD_BC_13_fastq	sample_FHS_4912_CVD_BC_02_fastq	sample_FHS_500_No_CVD_BC_09_fastq	sample_FHS_5237_CVD_BC_06_fastq	sample_FHS_543_CVD_BC_16_fastq	sample_FHS_590_N0_CVD_BC_15_fastq	sample_FHS_6077_No_CVD_BC_09_fastq	sample_FHS_6136_CVD_BC_08_fastq	sample_FHS_6355_CVD_BC_08_fastq	sample_FHS_6684_CVD_BC_16_fastq	sample_FHS_6758_CVD_BC_14_fastq	sample_FHS_676_CVD_BC_06_fastq	sample_FHS_6926_No_CVD_BC_03_fastq	sample_FHS_7138_CVD_BC_12_fastq	sample_FHS_7226_No_CVD_BC_15_fastq	sample_FHS_728_CVD_BC_08_fastq	sample_FHS_7326_No_CVD_BC_11_fastq
hsa-miR-217	0	0	0	0	0	0	0	3.15105528841609	0	0	0	0	0	0	0	0	2.32745960111997	0	0	0	0	0	0	0	5.44531811548431	8.25525240434226	0	2.07511070715623	0	3.74805569610764	0	0	1.82986467235816	0	0	0	0	0
hsa-miR-6852-5p	0	0	0	0	0	0	0	3.15105528841609	0	0	0	0	0	0	4.66370055311489	0	0	0	0	0	0	0	0	7.61556621734826	10.8906362309686	33.0210096173691	5.60959465069054	2.7668142762083	0	0	5.60489419360986	0	2.74479700853723	0	0	0	0	0
hsa-miR-4473	0	0	0	0	0	0	0	3.15105528841609	3.96993961721842	0	0	0	0	0	0	9.8152764963389	0	6.87419872621098	0	0	0	0	0	0	0	8.25525240434226	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-362-5p	0	0	0	0	0	0	0	2.52084423073287	0	0	0	0.763513229775489	0.856950900141226	0	0	0	1.16372980055999	0	23.9314602977074	0	0	0	0	0	0	0	5.60959465069054	4.15022141431245	0	0	0	0	0	0	2.72417212409149	0	0	0
hsa-miR-548j-3p	0	0	0	0	0	0	0	2.52084423073287	0	0	0	0.763513229775489	0.856950900141226	0	0	0	0	0	0	5.51982998923633	4.6925224654513	0	0	0	0	0	11.2191893013811	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3667-3p	0	0	0	0	0	0	0	2.52084423073287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	5.2822016216359	0	0	4.13272664906125	0	0	0	0	0	0
hsa-miR-25-5p	0	0	0	0	0	0	0	2.52084423073287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa-miR-6513-5p	0	0	0	0	0	0	0	2.52084423073287	3.96993961721842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15022141431245	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa-miR-519d-3p	0	0	0	0	0	0	0	2.52084423073287	19.8496980860921	0	6.04737513682186	0.763513229775489	7.71255810127103	0	0	0	3.49118940167996	20.6225961786329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-208b-3p	0	0	0	0	0	0	0	1.89063317304965	0	7.45436993801691	6.04737513682186	3.05405291910196	2.57085270042368	8.11629020607261	0	0	1.16372980055999	0	167.520222083952	0	0	0	0	0	0	8.25525240434226	0	11.0672571048332	0	2.4987037974051	22.4195767744394	4.13272664906125	4.57466168089539	0	0	6.56967634489487	0	0
hsa-miR-502-5p	0	0	0	0	0	0	0	1.89063317304965	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-7850-5p	0	0	0	0	0	0	0	1.89063317304965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-5p	0	0	0	0	0	0	0	1.89063317304965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37100196041572
hsa-miR-6729-3p	0	0	0	0	0	0	0	1.89063317304965	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07511070715623	0	0	0	0	0	0	0	0	0	0
hsa-miR-1468-5p	0	0	0	0	0	0	0	1.89063317304965	0	0	0	0	1.71390180028245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	1.82986467235816	0	0	0	0	0
hsa-miR-1323	0	0	0	0	0	0	0	1.89063317304965	11.9098188516553	0	0	3.05405291910196	11.1403617018359	0	0	0	0	24.0596955417384	0	0	0	0	0	0	5.44531811548431	0	0	0	0	0	0	0	1.82986467235816	0	0	0	0	0
hsa-miR-128-1-5p	0	0	0	0	0	0	0	1.89063317304965	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55956848243882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3160-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0.763513229775489	0	0	0	0	2.32745960111997	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	3.28483817244743	0	0
hsa-miR-520d-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0.856950900141226	0	0	0	0	6.87419872621098	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ba	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6514-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	11.0396599784727	0	0	0	0	0	0	0	1.38340713810415	0	0	0	0	0	4.86291444188331	0	0	0	0
hsa-miR-548aq-5p	0	0	0	0	0	0	0	1.26042211536644	0	7.45436993801691	0	0.763513229775489	0	0	0	0	0	0	0	0	46.925224654513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5188	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0.763513229775489	1.71390180028245	0	0	0	3.49118940167996	0	0	0	4.6925224654513	0	0	7.61556621734826	0	16.5105048086845	0	2.7668142762083	0	0	0	0	1.82986467235816	0	0	0	0	0
hsa-miR-219a-5p	0	0	0	0	0	0	0	1.26042211536644	0	3.72718496900846	6.04737513682186	0.763513229775489	4.28475450070613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07511070715623	0	2.4987037974051	0	0	0	0	0	0	0	0
hsa-miR-449b-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	3.49118940167996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-141-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7108-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6877-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	1.52702645955098	4.28475450070613	0	0	0	0	3.43709936310549	0	5.51982998923633	0	4.55956848243882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8072	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-5p	0	0	0	0	0	0	0	1.26042211536644	7.93987923443684	0	0	0	1.71390180028245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1255a	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8287839520716	0	0	0	0	0	0	0	0	0	0	10.7420039208314
hsa-miR-3617-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	6.87419872621098	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-4667-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	3.43709936310549	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4533	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1185-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0.763513229775489	1.71390180028245	0	0	0	2.32745960111997	3.43709936310549	0	0	0	0	0	0	0	0	0	5.53362855241661	0	2.4987037974051	0	0	0	0	0	0	0	0
hsa-miR-30c-1-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-653-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	4.66370055311489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-5p	0	0	0	0	0	0	0	1.26042211536644	3.96993961721842	0	0	0	5.14170540084735	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4688	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-211-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4701-5p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	11.0396599784727	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-548as-3p	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0.763513229775489	0	0	0	0	5.81864900279993	0	0	0	0	9.11913696487764	0	0	16.3359543464529	0	0	3.45851784526038	0	0	0	0	2.74479700853723	0	0	1.64241908622372	0	0
hsa-miR-4449	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2278	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-7108-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914932336179078	0	0	3.28483817244743	5.98619583241046	0
hsa-miR-624-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72582888376662	0	0	0	0
hsa-miR-6889-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378e	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-500b-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1256	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-1278	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80244709680493	0	0	0	0	0	0	0
hsa-miR-642b-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98619583241046	0
hsa-miR-6748-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5001-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44531811548431	0	5.60959465069054	0	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa-miR-6801-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72417212409149	0	0	0
hsa-miR-7849-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24935189870255	0	0	0	0	0	0	0	0
hsa-miR-449a	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38340713810415	0	0	0	0	0	0	0	0	0	0
hsa-miR-1264	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-26a-2-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2822016216359	0	2.80244709680493	0	0	0	2.72417212409149	0	0	0
hsa-miR-548ap-5p|hsa-miR-548j-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	2.57085270042368	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2191893013811	0	0	0	5.60489419360986	8.2654532981225	2.74479700853723	0	1.36208606204574	0	0	0
hsa-miR-1224-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	1.52702645955098	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98619583241046	0
hsa-miR-3127-5p	0	0	0	0	0	0	0	0.630211057683218	3.96993961721842	0	0	0	0	0	0	0	0	0	0	11.0396599784727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-5p	0	0	0	0	0	0	0	0.630211057683218	3.96993961721842	0	0	1.52702645955098	4.28475450070613	0	9.32740110622977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6762-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3614-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24935189870255	0	0	0	0	0	0	0	0
hsa-miR-204-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	4.28475450070613	0	0	0	1.16372980055999	3.43709936310549	0	0	0	0	0	0	0	0	0	1.38340713810415	0	1.24935189870255	0	0	0	0	0	14.7817717760135	0	5.37100196041572
hsa-miR-1245b-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-580-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6838-5p	0	0	0	0	0	0	0	0.630211057683218	3.96993961721842	3.72718496900846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6882-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4648	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1303	0	0	0	0	0	0	0	0.630211057683218	0	3.72718496900846	12.0947502736437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa-miR-5196-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	2.32745960111997	3.43709936310549	0	0	0	0	0	0	0	0	0	3.45851784526038	0	1.24935189870255	0	0	0	0	8.17251637227447	0	0	5.37100196041572
hsa-miR-587	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3939	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6736-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-6820-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	4.65491920223995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37100196041572
hsa-miR-4750-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30c-2-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	7.61556621734826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	1.16372980055999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4728-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548j-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	1.28542635021184	8.11629020607261	0	0	0	0	0	0	0	0	0	0	5.44531811548431	0	0	0.691703569052076	5.2822016216359	1.24935189870255	0	0	0	0	0	0	0	0
hsa-miR-5690	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-151b	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6858-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38340713810415	0	0	0	0	0	0	0	0	0	0
hsa-miR-1283	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0.763513229775489	3.4278036005649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21209543111859	0	0
hsa-miR-3180-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548at-5p	0	0	0	0	0	0	0	0.630211057683218	0	7.45436993801691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21209543111859	0	0
hsa-miR-630	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	9.38504493090261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3685	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500b-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	5.2822016216359	0	0	0	0.914932336179078	0	2.72417212409149	0	0	0
hsa-miR-412-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	1.71390180028245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa-miR-4632-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6741-5p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	1.52702645955098	1.71390180028245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15022141431245	0	0	0	0	0	0	0	0	0	0
hsa-miR-7-2-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	8.11629020607261	0	0	0	0	11.9657301488537	0	0	0	0	0	0	0	0	0.691703569052076	0	2.4987037974051	0	0	0.914932336179078	0	0	0	0	5.37100196041572
hsa-miR-519b-3p	0	0	0	0	0	0	0	0.630211057683218	1.98496980860921	0	0	0	2.57085270042368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3194-3p	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07511070715623	0	0	0	0	0	0	0	0	0	0
hsa-mir-28	0	0	0	0	0	0	0	0.210070352561073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72417212409149	0	0	0
hsa-miR-526b-5p	0	0	0	0	0	0	0	0	23.8196377033105	0	0	0	1.71390180028245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa-miR-559	0	0	0	0	0	0	0	0	7.93987923443684	0	0	0	0	0	4.66370055311489	0	0	0	11.9657301488537	5.51982998923633	0	4.55956848243882	0	7.61556621734826	5.44531811548431	0	0	0	0	0	0	0	0	0	0	4.92725725867115	0	0
hsa-miR-639	0	0	0	0	0	0	0	0	7.93987923443684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-3p	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0	1.71390180028245	0	0	0	0	0	0	0	0	0	0	0	10.8906362309686	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517c-3p	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0.763513229775489	7.71255810127103	0	0	0	0	17.1854968155274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0	2.57085270042368	0	0	0	0	0	0	11.0396599784727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6818-5p	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07511070715623	0	0	2.80244709680493	0	0	0	0	0	0	0
