	sample_NEB_Lib_41_fastq	sample_NEB_Lib_42_fastq	sample_NEB_Lib_43_fastq	sample_NEB_Lib_44_fastq	sample_NEB_Lib_45_fastq	sample_NEB_Lib_46_fastq	sample_NEB_Lib_47_fastq	sample_NEB_Lib_48_fastq	sample_NEB_Lib_49_fastq	sample_NEB_Lib_50_fastq	sample_NEB_Lib_51_fastq	sample_NEB_Lib_52_fastq	sample_NEB_Lib_53_fastq	sample_NEB_Lib_54_fastq	sample_NEB_Lib_55_fastq	sample_NEB_Lib_56_fastq	sample_NEB_Lib_57_fastq	sample_NEB_Lib_58_fastq	sample_NEB_Lib_59_fastq	sample_NEB_Lib_60_fastq	sample_NEB_Lib_61_fastq	sample_NEB_Lib_62_fastq	sample_NEB_Lib_63_fastq	sample_NEB_Lib_64_fastq	sample_NEB_Lib_65_fastq	sample_NEB_Lib_66_fastq	sample_NEB_Lib_67_fastq	sample_NEB_Lib_68_fastq	sample_NEB_Lib_69_fastq	sample_NEB_Lib_70_fastq	sample_NEB_Lib_71_fastq	sample_NEB_Lib_72_fastq	sample_NEB_Lib_73_fastq	sample_NEB_Lib_74_fastq	sample_NEB_Lib_75_fastq	sample_NEB_Lib_76_fastq	sample_NEB_Lib_77_fastq	sample_NEB_Lib_78_fastq	sample_NEB_Lib_79_fastq	sample_NEB_Lib_80_fastq	sample_NEB_Lib_81_fastq	sample_NEB_Lib_82_fastq	sample_NEB_Lib_83_fastq	sample_NEB_Lib_84_fastq	sample_NEB_Lib_85_fastq	sample_NEB_Lib_86_fastq	sample_NEB_Lib_87_fastq	sample_NEB_Lib_88_fastq
hsa-miR-23a-3p	592.938031045311	1383.36858900248	731.049126551609	437.226172323627	558.965322380107	2193.94459098149	211.262729763013	1329.35844654361	709.674725590678	679.437847114141	1266.31934083997	406.28212801717	159.4634854235	658.089743192056	831.240137194791	1075.88972272839	1959.48445605107	834.610954793669	243.082243802054	301.696257035557	1511.70715419413	1880.85343198023	1689.88692029922	1951.52466750333	864.315640154389	365.854021861863	1390.63613450906	2606.50505411783	1013.07053729479	772.32058455834	1327.18211882039	990.315213266798	1416.68300546805	373.411325871662	2910.03108495361	1241.29232004128	1948.25265987569	1430.24696702417	744.21764506068	1010.33848429842	2160.6715219237	2949.21972642355	1935.07388355463	4515.45997480716	2012.61063789762	366.508662744726	1665.28283339557	879.163347535703
hsa-miR-27b-3p	562.649421667239	557.664456312637	436.13940665422	221.022649235741	182.744559593277	456.887020999619	39.3528614264436	277.314928119639	266.904290763949	272.966886165715	274.824504923285	281.618850289166	127.442705217978	198.611699909354	625.202218026554	300.120837549786	228.141338066284	363.711677670629	30.5886625400175	65.4680877767158	464.718447401282	465.457126823924	257.620802328086	401.967346102246	324.343291057242	176.968476372921	263.900410028131	811.148234952355	272.240120604783	184.357204580571	234.083145906851	302.745471858479	323.943968803782	273.745585992092	360.932579739833	174.649763274595	644.467226826026	404.064214673001	182.880592354699	133.324388023954	359.738553892084	601.116379592135	443.139607667018	1178.34502441474	527.58027184844	325.302192230016	391.226429193005	213.906775136257
hsa-miR-532-5p	543.398186893041	613.844862834059	421.551122002579	660.877435821835	847.49322603325	941.212207045622	343.227964320861	786.100753097789	379.47976389805	481.238917813984	1664.32411493423	391.262456001748	386.811024882708	1239.9229334905	1106.11488409737	1431.54789569036	654.25942998644	1045.98679524548	598.105976048426	553.914327917282	631.577984420954	699.710588779303	1163.37140716128	1002.88173070203	2181.78219365829	639.350758074559	690.071048160029	1567.30336922997	895.621812697592	864.127997846114	1346.64461272836	1489.18042914171	1010.82717905148	757.102077829557	703.57531446859	590.545537941117	1033.69344510409	694.493295527105	814.213218869983	634.027310688397	1226.50871773274	1324.57111872541	1098.37116037359	1099.98443799127	952.396105433693	434.957188766384	1187.82981416185	394.264645722268
hsa-miR-223-5p	529.537297855618	853.350806425383	331.506192601074	233.727618170997	379.286946672623	1091.98353820958	50.3006499435745	731.135299596075	308.129111911648	270.413141908447	119.744962859431	196.757703402031	238.234604729085	326.998438679392	246.363383470277	307.793758889627	640.390655635906	472.635747806364	188.087733490746	504.436141763451	494.175010405851	697.096476990588	1325.52379298417	1726.20857110148	224.326196681292	396.838401563519	1145.61090726383	1264.00172619565	1035.95798106245	364.755059801023	430.307742020111	657.653170287168	1086.20351611006	216.76181094884	1394.30882286558	551.734479435652	1300.6846791095	449.636638131622	812.840756638428	457.085036632372	1357.93370057655	1431.28670150786	983.311280189631	1941.21377795656	856.370318859895	401.53416268223	579.866182847607	682.421128215851
hsa-miR-148b-3p	509.002647429806	1159.38617879207	769.909298597789	600.63835897364	380.513420226941	658.238807930905	448.563443026229	831.352484213424	333.762494291948	389.871623276187	806.151881108302	331.18376794006	370.160219175836	681.56986823557	476.029504377991	1296.50448010916	354.693904014906	384.549325870509	268.138914180579	226.875585290739	819.843843624072	582.366015152554	743.598219010304	563.826197466084	794.438629690832	249.662597980653	576.397372743588	1066.27844056358	323.435718506124	233.601612247059	550.282019535012	400.933192461229	358.582227741106	205.141590155706	588.388205462671	388.551619810399	831.654846266252	949.326847112044	508.840372349003	322.145171347971	677.660067788409	1131.56973815265	1027.05524385404	2943.38511860893	1495.04475119868	318.205522308038	1096.81851369384	600.499384546646
hsa-miR-99b-5p	468.190029708506	482.264437033887	1041.05017539897	498.341453925978	316.123558625283	314.846015077687	143.800681603395	377.41365270789	344.332961252896	312.97554619624	175.6913799331	413.040980424111	316.365308430559	225.753862803691	278.497737835965	146.004731780977	249.291218950848	194.484716532211	109.338198015382	194.292389530899	252.484825753452	248.63107679331	373.238331864527	418.046039946336	197.335076759746	330.102814513798	403.562676664316	311.90743359793	315.003502381198	383.067050591576	327.663082368474	289.960612404996	267.956342722698	363.355365569911	391.869658003247	233.748420544281	307.137837651704	252.973452668261	194.203405765028	393.796339252505	387.554352817834	310.292381468791	219.250048184639	195.626194677793	338.242877853515	429.462992697756	175.303645867904	334.968907447415
hsa-miR-10a-5p	453.687432845276	1055.74811307756	811.913497508547	716.078335333636	742.323118750542	890.493174687156	24.2626664433712	723.55385773377	621.014933955722	808.401932106155	211.680303196863	361.223111970904	362.475231926511	511.177401176677	788.551852718803	153.458426796823	763.129308638131	540.515965427184	88.5118745838803	156.580357401454	586.203899792798	676.18358268087	645.011487393132	1487.60075445519	707.1673419445	801.124971324552	961.577875130524	881.883635438562	1205.80690586455	1228.14067964211	623.466328819101	1057.05217961398	1151.1230202819	748.833843803674	640.339148206895	484.035644428959	756.583961399204	611.5497938334	669.418453440934	598.961951329281	919.601513478155	856.128166376323	371.160903819219	452.729664418495	527.486679463865	569.107142775384	584.549090925379	463.312972529169
hsa-miR-744-5p	437.901420330433	424.901285112015	556.366993955671	490.674662327117	187.957072199125	268.838586818096	254.462111479259	472.181675986707	461.400882845401	309.570553853217	102.07767325722	313.911145122324	416.270142671788	211.105711400398	186.190229707076	529.650798773034	310.313826093197	265.837875519678	576.628830009691	337.899807879824	247.727865268242	228.880009945243	326.223734791617	306.567095960646	119.660631652186	235.362115041427	264.534278106661	241.801725104183	241.522761863978	100.468490013036	232.483488873319	203.53496249945	210.443761845631	152.403665017638	361.1271525591	354.591943618117	245.122758848491	337.52340342637	227.142499322347	229.58782713177	246.421842832149	278.32577671639	309.12400989515	375.103135010703	471.705618257254	241.286777347246	323.731471463376	365.396983667405
hsa-miR-128-3p	436.874687809143	683.331155110554	733.187064819522	777.850770501603	454.408451874557	716.163823028824	49.7088775912972	906.456142661887	553.628207079676	622.262350687539	188.778261119923	279.365899486853	197.248006066017	498.037147711959	749.486559176201	261.756230850581	467.377695612995	320.77349350118	58.5740346510973	75.4240642588892	346.160355308356	381.079407421521	364.12325692182	841.666027091956	349.085150985326	220.4657786464	426.381927491408	634.939425729299	394.507254416223	311.303843439408	408.712372067429	595.263056154171	537.655490926519	366.930818121645	651.040653266566	349.740561304934	476.21052617836	545.685382192833	328.704704457414	516.382554898194	536.527557802724	685.960074912416	383.886420521592	455.84940673512	518.221033390955	314.084875256567	530.593845681483	401.026440437821
hsa-miR-181a-5p	424.04053129301	498.822872640201	317.169430098599	331.86255063642	303.55220469353	548.763300927659	113.620291637251	532.122450710559	246.291880190099	299.639326186065	924.588155849051	249.326555456009	221.583799022213	526.902622536095	517.61513943947	591.911074787745	390.059278608768	394.336706085604	379.429580017663	268.509668761645	400.133560813623	465.60235525663	383.31288838015	553.535833405866	751.55273914882	361.683047671256	389.195000217628	465.972074419518	326.447224265027	284.083316588585	386.050564092392	315.530331311962	388.645622290482	287.823930414542	342.837307548024	351.945735083653	468.050647388463	347.33119771431	349.291637930739	477.421044499176	578.717964227016	519.637590035264	685.852327271657	614.222207867329	580.459969133232	304.927881808854	615.293400479448	287.636344438541
hsa-miR-28-3p	407.612810952361	714.378221872392	618.492964799727	508.855910975845	188.570308976284	431.2503516381	235.525396206384	539.466972514667	382.915165660358	331.986753444788	317.35686878046	258.338358665262	333.016114137431	165.43794526072	282.278250114282	507.289713725497	352.266868503563	322.983547098136	375.524644374257	288.421621725992	414.587402287915	402.863672327477	479.261045671803	464.352678217314	223.426492683907	302.097702091148	462.723697327147	494.518111410984	382.461231380613	184.604663915579	402.047134427712	303.256866236618	338.539964708189	244.918499793741	510.948223394502	488.225474608526	505.912484973583	596.415352647699	388.749927087944	353.694491963761	459.614073524811	599.674277122102	472.434807575606	713.503419237579	764.64978197654	295.770888361141	564.188621022022	362.016086309628
hsa-miR-30e-5p	378.607617225902	715.265280922731	382.062144583483	384.653887074293	397.070813210224	698.010289589046	101.784844591704	501.085923086746	290.159318078035	393.560364981129	630.133329145531	185.492949390464	89.6581845754621	620.823122710149	668.205545192401	541.489020268789	286.73690969729	543.673184851409	158.800716165197	135.763315666001	462.339967158677	376.432097574918	689.867250926979	568.971379496192	879.010805445009	320.569159220981	299.18573306632	1013.38431319704	272.842421756563	301.405470039108	468.43290131929	673.506396009487	471.864584014117	439.333732294247	530.794650959711	359.4433259313	534.798455889817	501.719407798617	368.849224730397	474.950314571434	634.72292850705	859.733422551406	767.375168646236	1092.6438678345	791.791573503247	391.00362021736	876.925438737586	452.260038859514
hsa-miR-103a-3p	361.281505929124	391.488727549275	378.666595569739	293.966695019192	427.426033679577	375.958291771904	81.0728122619966	490.306060438781	186.172349349705	187.700202909169	1029.1196193288	129.169179332631	112.713146323438	734.777124068119	732.001689888988	1027.73300689072	733.831522822628	1013.78315711839	487.466132818576	336.08963033761	797.339761328656	762.449271708456	694.184918005103	448.488366957813	1019.51457970328	252.046011803857	348.838732551196	878.420329480038	201.168584694685	293.239311983862	555.880819152374	231.150258918974	459.229244275973	273.075188638642	357.041123354498	342.022453079415	518.968291037418	596.246252746182	261.968728448054	596.966361772258	497.8841324495	777.173056142011	848.898010020814	791.864005661048	724.873018532228	279.059375319064	902.376026116782	423.782480345933
hsa-miR-222-3p	361.153164363962	962.459069616986	761.609067675304	658.467872747907	245.294710863459	272.71873137011	15.9778535114884	814.05731996504	492.848022054222	447.472743745668	113.52869429569	158.457539762704	103.747327865892	150.789793857427	262.430560653121	123.205194085449	258.652641637458	119.97433812052	37.0968886123616	39.2205134146224	181.679298531288	351.743264014834	260.499247046836	468.211564739896	173.94277282774	178.756036740324	311.017937198886	409.299795098226	148.166083338001	136.102634254113	273.008133722797	268.482048523144	172.973444001481	171.621722483205	433.508241326333	342.242970457287	305.505861893725	531.142790662439	204.839988059579	357.685671077806	243.808277832414	392.73257267235	219.780278047238	346.291397145399	382.231298603695	281.577548517185	328.007170143081	265.790546126753
hsa-miR-185-5p	347.035592196217	273.509873854289	461.291621570841	510.827371672695	570.310202757542	573.984240515749	4693.34652591164	488.529160002303	200.310348909973	302.476819805251	3580.24352068512	616.557536233081	666.032228274861	1986.97865505844	1631.29104809347	3070.92234652842	1638.24897015682	2557.97917750645	3440.89912444835	1968.86977341404	1052.93490739936	1153.40421255401	1308.25312467168	748.623985380823	3189.45067072933	779.972173643614	717.116086177323	1268.19967281204	343.913957666661	701.299755411193	1222.93780213522	997.219037371678	802.997625427532	854.98009143326	486.821193805424	504.543760571052	666.172504407151	692.46409670891	668.389106767268	410.711336450127	1123.08621702894	1157.0468817899	1683.08214135451	1100.90200926086	1287.83121174996	578.721985895483	1235.88052313377	515.716881574708
hsa-miR-30a-5p	332.532995332987	624.489571438118	300.946251477378	246.9802150776	253.72671654939	546.961805242796	22.7832355626779	265.23200515159	220.922759483823	283.891236599582	168.330009265512	195.631228000874	116.555639948101	257.204305522525	455.551729537111	201.030539103838	240.796594661146	346.031248894973	50.7641633642843	97.7495872795204	262.364666761196	217.40696376144	285.445767942665	425.978195576087	376.376172239333	244.895770334244	297.495418190239	458.730616506242	362.886443947747	328.873456224939	245.280745141575	308.115112828942	325.904624970046	211.845563690207	306.841335983675	173.767693763107	370.784892212897	125.979426629582	219.937072606683	162.783091008577	325.948892109797	317.863419436465	300.905447024867	303.440818855282	275.816757342089	311.108852386061	223.150750140793	134.455687228504
hsa-let-7d-5p	327.527674291696	621.828394287103	480.910349205806	437.445223512166	467.746351777758	413.512547971751	25.4462111479259	517.670327160539	252.502029529657	304.463065338682	204.646104558946	124.287785927619	110.791899511107	394.423017932784	681.279816821578	218.568645023475	897.483060158929	1656.59303189044	335.824465332958	310.143752232552	665.517067882741	974.48278345976	758.47018339051	955.074414338936	1307.41985886643	428.418634720977	678.872712105993	812.092772941044	250.557279140685	340.50404497029	610.535767798051	334.451923303117	696.250789708734	445.367308475297	490.907223010026	443.460446900518	705.339922598654	716.391732773455	406.420378319214	790.158436506897	585.811926369153	1007.5489257298	768.037955974484	570.637572561536	633.058889264298	465.862041652416	1000.30988635193	461.752558364041
hsa-miR-150-5p	302.629410650399	590.189954825039	220.584924818772	198.460376816236	941.931689715682	739.444690340907	30.7721623184221	371.727571311161	310.507466977861	649.218540069808	7062.33543246908	245.571637452153	180.597200359145	851.316093320788	3131.20929451545	458.183017150514	1672.22746731563	458.428260397355	223.882976888638	240.753613114374	2742.57067974221	2228.96598517741	425.050336802019	896.547968746449	993.273213112886	409.947177591143	749.23206882286	623.60496986504	1263.62781643547	889.368850016877	1405.83192296905	1063.70030652979	1213.42831623205	833.52737612286	993.877960814591	477.640640470672	780.410807465702	1445.12775835759	915.775424005051	474.38014612657	822.152875630896	964.526202040479	1444.87637558196	444.104494484296	356.774169999335	179.477071575181	779.805997298573	274.892962089998
hsa-miR-106b-3p	297.367406478785	488.178164036142	268.122611011187	477.531591014783	730.671619984528	832.429582998093	1000.09527534872	569.67427993479	227.529301334416	285.735607452053	3373.30721191848	295.136555103046	302.276165140129	1857.94567431473	1161.87744020253	2718.18719121972	851.889464481549	863.815234467743	751.700111355748	399.445844315077	729.278634386421	801.080034808351	1161.93218480191	561.253606451029	2858.05969835924	246.385403973747	562.663564375431	1307.45047367531	427.031516612369	528.078220905959	1280.25884583679	851.215942412902	599.089384136113	435.311348173547	500.24671833483	418.100948445242	857.76645839392	497.153710457679	480.704896602127	454.044138259766	922.588444906423	1078.33212196726	969.92297615901	970.423374724362	841.021167789619	166.657280748383	936.785220253455	253.307232805731
hsa-miR-27a-3p	273.367533793617	435.250307365961	228.885155741257	124.202023901551	174.772481490214	519.939369969843	11.5395608694083	279.447208643412	154.593079303871	207.420783562513	175.037035873759	126.916228530318	44.1886766836206	200.765839821603	371.277809999644	137.454905145154	221.900389608543	212.796589192712	19.5246782170324	34.0916770450179	267.121627246406	289.87595168192	308.95306647912	574.330944110889	230.624124662986	106.657768588393	267.281039780293	514.983101165896	221.044522703441	184.357204580571	185.560215889713	336.497500815674	381.020848310568	160.001501690072	476.89798002282	150.392851708679	493.183074061345	160.814006341923	189.399787954585	104.055741187619	392.96816603157	494.040271192176	344.781968154925	853.249523596997	267.393442730352	159.560610826405	221.01290080094	182.958560861224
